Artist_name,Album name,Track title,Track number,Lyric,Line number,Year
Michael Jackson,Off The Wall,Rock With You,2,There's a magic that must be love,17,2016
Michael Jackson,Off The Wall,Rock With You,2,Just take it slow,18,2016
Michael Jackson,Off The Wall,Rock With You,2,'Cause we got so far to go,19,2016
Michael Jackson,Off The Wall,Rock With You,2,You gotta feel that heat,20,2016
Michael Jackson,Off The Wall,Rock With You,2,And we can ride the boogie,21,2016
Michael Jackson,Off The Wall,Rock With You,2,Share that beat of love,22,2016
Michael Jackson,Off The Wall,Rock With You,2,I want to rock with you (all night),23,2016
Michael Jackson,Off The Wall,Rock With You,2,Dance you into day (sunlight),24,2016
Michael Jackson,Off The Wall,Rock With You,2,I want to rock with you (all night),25,2016
Michael Jackson,Off The Wall,Rock With You,2,Rock the night away,26,2016
Michael Jackson,Off The Wall,Rock With You,2,And when the groove is dead and gone (yeah),27,2016
Michael Jackson,Off The Wall,Rock With You,2,You know that love survives,28,2016
Michael Jackson,Off The Wall,Rock With You,2,"So we can rock forever, on",29,2016
Michael Jackson,Off The Wall,Rock With You,2,I want to rock with you,30,2016
Michael Jackson,Off The Wall,Rock With You,2,I want to groove with you,31,2016
Michael Jackson,Off The Wall,Rock With You,2,I want to rock (all night) with you girl (sunlight),32,2016
Michael Jackson,Off The Wall,Rock With You,2,"Rock with you, rock with you girl (yeah) (all night)",33,2016
Michael Jackson,Off The Wall,Rock With You,2,Dance the night away,34,2016
Michael Jackson,Off The Wall,Rock With You,2,I want to rock with you (yeah) (all night),35,2016
Michael Jackson,Off The Wall,Rock With You,2,Rock you into day (sunlight),36,2016
Michael Jackson,Off The Wall,Rock With You,2,I want to rock with you (all night),37,2016
Michael Jackson,Off The Wall,Rock With You,2,Rock the night away,38,2016
Michael Jackson,Off The Wall,Rock With You,2,Feel the heat feel the heat,39,2016
Michael Jackson,Off The Wall,Rock With You,2,Rock you into day (sunlight),40,2016
Michael Jackson,Off The Wall,Rock With You,2,I want to rock-rock the night away.,41,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,Ooh my honey,1,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' day and night,2,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,Ooh my sugar,3,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' day and night,4,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,Scratch my shoulder,5,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,"It's aching, make it feel alright",6,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,When this is over,7,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,Lovin' you will be so right,8,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,I often wonder if lovin' you,9,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,Will be tonight,10,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,But what is love girl,11,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,If I'm always out of sight (ooh),12,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' day and night,13,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,And I'll be workin',14,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,From sun up to midnight,15,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' workin' day and night,16,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You say that workin',17,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,Is what a man's supposed to do,18,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,But I say it ain't right,19,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,If I can't give sweet love to you,20,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,(Ah),21,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,I'm tired of thinkin',22,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,Of what my life's supposed to be (well),23,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,Soon enough darlin',24,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,This love will be reality (ah ah),25,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,How can you live girl,26,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,'Cause love for us was meant to be (well),27,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,Then you must be seein',28,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,Some other guy instead of me (ooh),29,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' day and night,30,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,And I'll be workin',31,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,From sun up to midnight,32,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' workin' day and night,33,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,(Hold on),34,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' workin' day and night,35,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,(I'm so tired tired now),36,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' workin' day and night,37,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,(Hold on),38,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' workin' day and night,39,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,"(Hoo, hoo, hoo)",40,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You say that workin',41,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,Is what a man's supposed to do,42,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,But I say it ain't right,43,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,If I can't give sweet love to you,44,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,"(Well, ah)",45,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,How can you live girl,46,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,'Cause love for us was meant to be (well),47,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,Then you must be seein' (woo),48,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,Some other guy instead of me (ooh),49,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' day and night (I don't understand it),50,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,And I'll be workin',51,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,From sun up to midnight,52,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' workin' day and night ,53,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,(Hold on),54,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' workin' day and night ,55,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,(I'm so tired tired now),56,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' workin' day and night,57,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' workin' day and night,58,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' workin' day and night ,59,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,(Girl),60,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' workin' day and night ,61,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,(I'm so tired tired now),62,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' workin' day and night,63,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,You got me workin' workin' day and night ,64,2016
Michael Jackson,Off The Wall,Workin' Day And Night,3,(How can I get to you),65,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Ah get on the floor and dance,1,2016
Michael Jackson,Off The Wall,Get on The Floor,4,"Ah, on the floor and dance",2,2016
Michael Jackson,Off The Wall,Get on The Floor,4,So get on the floor,3,2016
Michael Jackson,Off The Wall,Get on The Floor,4,And dance with me,4,2016
Michael Jackson,Off The Wall,Get on The Floor,4,I love the way you shake your thing,5,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Especially,6,2016
Michael Jackson,Off The Wall,Get on The Floor,4,There's a chance for dancin',7,2016
Michael Jackson,Off The Wall,Get on The Floor,4,All night long,8,2016
Michael Jackson,Off The Wall,Get on The Floor,4,There's a chance for groovin',9,2016
Michael Jackson,Off The Wall,Get on The Floor,4,And it will be soothing,10,2016
Michael Jackson,Off The Wall,Get on The Floor,4,With a song,11,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Then why don't you just,12,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Dance across the floor,13,2016
Michael Jackson,Off The Wall,Get on The Floor,4,'Cause there's a chance for chances,14,2016
Michael Jackson,Off The Wall,Get on The Floor,4,And the chance is choosin',15,2016
Michael Jackson,Off The Wall,Get on The Floor,4,And I sure would like just to groove with you,16,2016
Michael Jackson,Off The Wall,Get on The Floor,4,So get on the floor,17,2016
Michael Jackson,Off The Wall,Get on The Floor,4,And dance with me,18,2016
Michael Jackson,Off The Wall,Get on The Floor,4,I love the way you shake your thing,19,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Especially,20,2016
Michael Jackson,Off The Wall,Get on The Floor,4,So get on the floor,21,2016
Michael Jackson,Off The Wall,Get on The Floor,4,And dance with me,22,2016
Michael Jackson,Off The Wall,Get on The Floor,4,I love the way you shake that thing (girl),23,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Especially,24,2016
Michael Jackson,Off The Wall,Get on The Floor,4,No need for rejection,25,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Determined to be,26,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Gonna groove gonna move ya,27,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Gonna say things to ya,28,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Just wait and see,29,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Then why don't you just,30,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Dance across the floor,31,2016
Michael Jackson,Off The Wall,Get on The Floor,4,'Cause there's a chance for choices,32,2016
Michael Jackson,Off The Wall,Get on The Floor,4,And it's you I'm choosin',33,2016
Michael Jackson,Off The Wall,Get on The Floor,4,And I sure would like just to groove with you,34,2016
Michael Jackson,Off The Wall,Get on The Floor,4,So get on the floor,35,2016
Michael Jackson,Off The Wall,Get on The Floor,4,And dance with me,36,2016
Michael Jackson,Off The Wall,Get on The Floor,4,I love the way you shake your thing,37,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Especially,38,2016
Michael Jackson,Off The Wall,Get on The Floor,4,So get on the floor,39,2016
Michael Jackson,Off The Wall,Get on The Floor,4,And dance with me,40,2016
Michael Jackson,Off The Wall,Get on The Floor,4,I love the way you shake that thing girl,41,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Especially,42,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Get up won't you g'on down,43,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Shake your body won't you g'on get down,44,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Get up won't you g'on down,45,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Shake your body won't you g'on get down...,46,2016
Michael Jackson,Off The Wall,Get on The Floor,4,So get on the floor,47,2016
Michael Jackson,Off The Wall,Get on The Floor,4,And dance with me,48,2016
Michael Jackson,Off The Wall,Get on The Floor,4,I love the way you shake that thing girl,49,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Especially,50,2016
Michael Jackson,Off The Wall,Get on The Floor,4,So get on the floor,51,2016
Michael Jackson,Off The Wall,Get on The Floor,4,And dance with me,52,2016
Michael Jackson,Off The Wall,Get on The Floor,4,I love the way you shake your thing (girl),53,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Especially,54,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Get up won't you g'on down,55,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Shake your body won't you g'on get down,56,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Get up won't you g'on down,57,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Shake your body won't you g'on get down,58,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Get up won't you g'on down,59,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Shake your body won't you g'on get down,60,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Get up won't you g'on down,61,2016
Michael Jackson,Off The Wall,Get on The Floor,4,Shake your body won't you g'on get down,62,2016
Michael Jackson,Off The Wall,Off The Wall,5,When the world is on your shoulder,1,2016
Michael Jackson,Off The Wall,Off The Wall,5,Gotta straighten up your act and boogie down,2,2016
Michael Jackson,Off The Wall,Off The Wall,5,If you can't hang with the feelin',3,2016
Michael Jackson,Off The Wall,Off The Wall,5,Then there ain't no room for you this part of town,4,2016
Michael Jackson,Off The Wall,Off The Wall,5,'Cause we're the party people night and day,5,2016
Michael Jackson,Off The Wall,Off The Wall,5,Livin' crazy that's the only way,6,2016
Michael Jackson,Off The Wall,Off The Wall,5,So tonight gotta leave that nine to five upon the shelf,7,2016
Michael Jackson,Off The Wall,Off The Wall,5,And just enjoy yourself,8,2016
Michael Jackson,Off The Wall,Off The Wall,5,"Groove, let the madness in the music get to you",9,2016
Michael Jackson,Off The Wall,Off The Wall,5,Life ain't so bad at all,10,2016
Michael Jackson,Off The Wall,Off The Wall,5,If you live it off the wall,11,2016
Michael Jackson,Off The Wall,Off The Wall,5,Life ain't so bad at all (live life off the wall),12,2016
Michael Jackson,Off The Wall,Off The Wall,5,Live your life off the wall (live it off the wall),13,2016
Michael Jackson,Off The Wall,Off The Wall,5,You can shout out all you want to,14,2016
Michael Jackson,Off The Wall,Off The Wall,5,'Cause there ain't no sin in folks all getting loud,15,2016
Michael Jackson,Off The Wall,Off The Wall,5,If you take the chance and do it,16,2016
Michael Jackson,Off The Wall,Off The Wall,5,There there ain't no one who's gonna put you down,17,2016
Michael Jackson,Off The Wall,Off The Wall,5,'Cause we're the party people night and day,18,2016
Michael Jackson,Off The Wall,Off The Wall,5,Livin' crazy that's the only way,19,2016
Michael Jackson,Off The Wall,Off The Wall,5,So tonight gotta leave that nine to five upon the shelf,20,2016
Michael Jackson,Off The Wall,Off The Wall,5,And just enjoy yourself,21,2016
Michael Jackson,Off The Wall,Off The Wall,5,"Groove, let the madness in the music get to you",22,2016
Michael Jackson,Off The Wall,Off The Wall,5,Life ain't so bad at all,23,2016
Michael Jackson,Off The Wall,Off The Wall,5,If you live it off the wall,24,2016
Michael Jackson,Off The Wall,Off The Wall,5,Life ain't so bad at all (live life off the wall),25,2016
Michael Jackson,Off The Wall,Off The Wall,5,Live your life off the wall (live it off the wall),26,2016
Michael Jackson,Off The Wall,Off The Wall,5,Do what you want to do,27,2016
Michael Jackson,Off The Wall,Off The Wall,5,There ain't no rules it's up to you (ain't no rules it's all up to you),28,2016
Michael Jackson,Off The Wall,Off The Wall,5,It's time to come alive,29,2016
Michael Jackson,Off The Wall,Off The Wall,5,And party on right through the night (all right),30,2016
Michael Jackson,Off The Wall,Off The Wall,5,Gotta hide your inhibitions,31,2016
Michael Jackson,Off The Wall,Off The Wall,5,Gotta let that fool loose deep inside your soul,32,2016
Michael Jackson,Off The Wall,Off The Wall,5,Want to see an exhibition,33,2016
Michael Jackson,Off The Wall,Off The Wall,5,Better do it now before you get too old,34,2016
Michael Jackson,Off The Wall,Off The Wall,5,'Cause we're the party people night and day,35,2016
Michael Jackson,Off The Wall,Off The Wall,5,Livin' crazy that's the only way,36,2016
Michael Jackson,Off The Wall,Off The Wall,5,So tonight gotta leave that nine to five upon the shelf,37,2016
Michael Jackson,Off The Wall,Off The Wall,5,And just enjoy yourself,38,2016
Michael Jackson,Off The Wall,Off The Wall,5,"Groove, let the madness in the music get to you",39,2016
Michael Jackson,Off The Wall,Off The Wall,5,Life ain't so bad at all,40,2016
Michael Jackson,Off The Wall,Off The Wall,5,If you live it off the wall,41,2016
Michael Jackson,Off The Wall,Off The Wall,5,Life ain't so bad at all (live life off the wall),42,2016
Michael Jackson,Off The Wall,Off The Wall,5,Live your life off the wall (live it off the wall),43,2016
Michael Jackson,Off The Wall,Off The Wall,5,So tonight gotta leave that nine to five upon the shelf,44,2016
Michael Jackson,Off The Wall,Off The Wall,5,And just enjoy yourself,45,2016
Michael Jackson,Off The Wall,Off The Wall,5,Come on and groove (yeah) and let the madness in the music get to you,46,2016
Michael Jackson,Off The Wall,Off The Wall,5,Life ain't so bad at all,47,2016
Michael Jackson,Off The Wall,Off The Wall,5,If you live it off the wall,48,2016
Michael Jackson,Off The Wall,Off The Wall,5,So tonight gotta leave that nine to five upon the shelf,49,2016
Michael Jackson,Off The Wall,Off The Wall,5,And just enjoy yourself,50,2016
Michael Jackson,Off The Wall,Off The Wall,5,Come on and groove (yeah) and let the madness in the music get to you,51,2016
Michael Jackson,Off The Wall,Off The Wall,5,Life ain't so bad at all,52,2016
Michael Jackson,Off The Wall,Off The Wall,5,If you live it off the wall,53,2016
Michael Jackson,Off The Wall,Girlfriend,6,Girlfriend,1,2016
Michael Jackson,Off The Wall,Girlfriend,6,I'm Gonna Tell Your Boyfriend (Yeah),2,2016
Michael Jackson,Off The Wall,Girlfriend,6,Tell Him (Woo Hoo),3,2016
Michael Jackson,Off The Wall,Girlfriend,6,Exactly What We're Doin' (Yeah),4,2016
Michael Jackson,Off The Wall,Girlfriend,6,Tell Him What You Do To Me,5,2016
Michael Jackson,Off The Wall,Girlfriend,6,Late At Night When The Wind Is Free,6,2016
Michael Jackson,Off The Wall,Girlfriend,6,Girlfriend,7,2016
Michael Jackson,Off The Wall,Girlfriend,6,I'm Gonna Show Your Boyfriend (Yeah),8,2016
Michael Jackson,Off The Wall,Girlfriend,6,Show Him (Woo Hoo),9,2016
Michael Jackson,Off The Wall,Girlfriend,6,The Letters I've Been Savin' (Yeah),10,2016
Michael Jackson,Off The Wall,Girlfriend,6,Show Him How You Feel Inside,11,2016
Michael Jackson,Off The Wall,Girlfriend,6,An' How Love Could Not Be Denied (Oh No),12,2016
Michael Jackson,Off The Wall,Girlfriend,6,We're Gonna Have To Tell Him,13,2016
Michael Jackson,Off The Wall,Girlfriend,6,You'll Only Be A Girlfriend Of Mine,14,2016
Michael Jackson,Off The Wall,Girlfriend,6,"Do-Doot-Do, [Etc.]",15,2016
Michael Jackson,Off The Wall,Girlfriend,6,We're Gonna Have To Tell Him,16,2016
Michael Jackson,Off The Wall,Girlfriend,6,You'll Only Be A Girlfriend Of Mine,17,2016
Michael Jackson,Off The Wall,Girlfriend,6,Girlfriend You Better Tell Your Boyfriend (Yeah),18,2016
Michael Jackson,Off The Wall,Girlfriend,6,Tell Him (Woo Hoo),19,2016
Michael Jackson,Off The Wall,Girlfriend,6,Exactly What We're Doin' (Yeah),20,2016
Michael Jackson,Off The Wall,Girlfriend,6,Tell Him What He Needs To Know,21,2016
Michael Jackson,Off The Wall,Girlfriend,6,Or He May Never Let You Go,22,2016
Michael Jackson,Off The Wall,Girlfriend,6,We're Gonna Have To Tell Him ,23,2016
Michael Jackson,Off The Wall,Girlfriend,6,You'll Only Be A Girlfriend Of Mine ,24,2016
Michael Jackson,Off The Wall,Girlfriend,6,"Do-Doot-Do, [Etc.]",25,2016
Michael Jackson,Off The Wall,Girlfriend,6,We're Gonna Have To Tell Him,26,2016
Michael Jackson,Off The Wall,Girlfriend,6,You'll Only Be A Girlfriend Of Mine ,27,2016
Michael Jackson,Off The Wall,Girlfriend,6,"Do-Doot-Do, [Etc.]",28,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,She's out of my life,1,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,She's out of my life,2,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,And I don't know whether to laugh or cry,3,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,I don't know whether to live or die,4,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,And it cuts like a knife,5,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,She's out of my life,6,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,It's out of my hands,7,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,It's out of my hands,8,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,To think for two years she was here,9,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,And I took her for granted I was so cavalier,10,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,Now the way that it stands,11,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,She's out of my hands,12,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,So I've learned that love's not possession,13,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,And I've learned that love won't wait,14,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,Now I've learned that love needs expression,15,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,But I learned too late,16,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,She's out of my life,17,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,She's out of my life,18,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,Damned indecision and cursed pride,19,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,Kept my love for her locked deep inside,20,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,And it cuts like a knife,21,2016
Michael Jackson,Off The Wall,She's Out of My Life,7,She's out of my life,22,2016
Michael Jackson,Off The Wall,I can't help it,8,Looking In My Mirror,1,2016
Michael Jackson,Off The Wall,I can't help it,8,Took Me By Surprise,2,2016
Michael Jackson,Off The Wall,I can't help it,8,I Can't Help But See You,3,2016
Michael Jackson,Off The Wall,I can't help it,8,Running Often Through My Mind,4,2016
Michael Jackson,Off The Wall,I can't help it,8,Helpless Like A Baby,5,2016
Michael Jackson,Off The Wall,I can't help it,8,Sensual Disguise,6,2016
Michael Jackson,Off The Wall,I can't help it,8,I Can't Help But Love You,7,2016
Michael Jackson,Off The Wall,I can't help it,8,It's Getting Better All The Time,8,2016
Michael Jackson,Off The Wall,I can't help it,8,I Can't Help It If I Wanted To,9,2016
Michael Jackson,Off The Wall,I can't help it,8,I Wouldn't Help It Even If I Could,10,2016
Michael Jackson,Off The Wall,I can't help it,8,I Can't Help It If I Wanted To,11,2016
Michael Jackson,Off The Wall,I can't help it,8,"I Wouldn't Help It, No",12,2016
Michael Jackson,Off The Wall,I can't help it,8,I Can't Help It If I Wanted To,13,2016
Michael Jackson,Off The Wall,I can't help it,8,I Wouldn't Help It Even If I Could,14,2016
Michael Jackson,Off The Wall,I can't help it,8,I Can't Help It If I Wanted To,15,2016
Michael Jackson,Off The Wall,I can't help it,8,"I Wouldn't Help It, No",16,2016
Michael Jackson,Off The Wall,I can't help it,8,Love To Run My Fingers,17,2016
Michael Jackson,Off The Wall,I can't help it,8,Softly While You Sigh,18,2016
Michael Jackson,Off The Wall,I can't help it,8,Love Came And Possessed You,19,2016
Michael Jackson,Off The Wall,I can't help it,8,Bringing Sparkles To Your Eyes,20,2016
Michael Jackson,Off The Wall,I can't help it,8,Like A Trip To Heaven,21,2016
Michael Jackson,Off The Wall,I can't help it,8,Heaven Is The Prize,22,2016
Michael Jackson,Off The Wall,I can't help it,8,And I'm So Glad I Found You Girl,23,2016
Michael Jackson,Off The Wall,I can't help it,8,You're An Angel In Disguise,24,2016
Michael Jackson,Off The Wall,I can't help it,8,I Can't Help It If I Wanted To,25,2016
Michael Jackson,Off The Wall,I can't help it,8,I Wouldn't Help It Even If I Could,26,2016
Michael Jackson,Off The Wall,I can't help it,8,I Can't Help It If I Wanted To,27,2016
Michael Jackson,Off The Wall,I can't help it,8,"I Wouldn't Help It, No",28,2016
Michael Jackson,Off The Wall,I can't help it,8,And I'm So Glad I Found You Girl,29,2016
Michael Jackson,Off The Wall,I can't help it,8,You're An Angel In Disguise,30,2016
Michael Jackson,Off The Wall,I can't help it,8,I Can't Help It If I Wanted To,31,2016
Michael Jackson,Off The Wall,I can't help it,8,I Wouldn't Help It Even If I Could,32,2016
Michael Jackson,Off The Wall,I can't help it,8,I Can't Help It If I Wanted To,33,2016
Michael Jackson,Off The Wall,I can't help it,8,"I Wouldn't Help It, No",34,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the fallin' in love that's makin' me high,1,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the being in love that makes me cry cry cry,2,2016
Michael Jackson,Off The Wall,It's the failling in love,9,"You got me falling in love, got me falling in love",3,2016
Michael Jackson,Off The Wall,It's the failling in love,9,You're not like anybody I ever knew,4,2016
Michael Jackson,Off The Wall,It's the failling in love,9,But that don't mean that I don't know where we are,5,2016
Michael Jackson,Off The Wall,It's the failling in love,9,And though I find myself attracted to you,6,2016
Michael Jackson,Off The Wall,It's the failling in love,9,"This time I'm trying not to go too far, cause",7,2016
Michael Jackson,Off The Wall,It's the failling in love,9,No matter how it starts it ends the same,8,2016
Michael Jackson,Off The Wall,It's the failling in love,9,Someone's always doing someone more,9,2016
Michael Jackson,Off The Wall,It's the failling in love,9,Trading in the passion for that taste of pain,10,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's only gonna happen again,11,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the fallin' in love that's makin' me high,12,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the being in love that makes me cry cry cry,13,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the fallin' in love that's makin' me high,14,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the being in love that makes me cry cry cry,15,2016
Michael Jackson,Off The Wall,It's the failling in love,9,"All night, all night",16,2016
Michael Jackson,Off The Wall,It's the failling in love,9,And though I'm trying not to look in your eyes,17,2016
Michael Jackson,Off The Wall,It's the failling in love,9,Each time I do they kind of burn right through me,18,2016
Michael Jackson,Off The Wall,It's the failling in love,9,Don't want to lay down in a bed full of lies,19,2016
Michael Jackson,Off The Wall,It's the failling in love,9,And yet my heart is saying come and do me,20,2016
Michael Jackson,Off The Wall,It's the failling in love,9,Now we're just a web of mystery,21,2016
Michael Jackson,Off The Wall,It's the failling in love,9,A possibility of more to come,22,2016
Michael Jackson,Off The Wall,It's the failling in love,9,I'd rather leave the fantasy of what might be,23,2016
Michael Jackson,Off The Wall,It's the failling in love,9,But here I go falling again,24,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the fallin' in love that's makin' me high,25,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the being in love that makes me cry cry cry,26,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the fallin' in love that's makin' me high,27,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the being in love that makes me cry cry cry,28,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the fallin' in love that's makin' me high,29,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the being in love that makes me cry cry cry,30,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the fallin' in love that's makin' me high,31,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the being in love that makes me cry cry cry,32,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the fallin' in love that's makin' me high,33,2016
Michael Jackson,Off The Wall,It's the failling in love,9,It's the being in love that makes me cry cry cry,34,2016
Michael Jackson,Off The Wall,Burn this disco out,10,There's a steam beat,1,2016
Michael Jackson,Off The Wall,Burn this disco out,10,And it's comin' after you,2,2016
Michael Jackson,Off The Wall,Burn this disco out,10,You can take it,3,2016
Michael Jackson,Off The Wall,Burn this disco out,10,If you only let your feelings through ,4,2016
Michael Jackson,Off The Wall,Burn this disco out,10,So D.J. spin the sounds,5,2016
Michael Jackson,Off The Wall,Burn this disco out,10,There ain't no way that your gonna,6,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Let us down,7,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Gonna dance gonna burn this disco out,8,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Groove all night,9,2016
Michael Jackson,Off The Wall,Burn this disco out,10,Keep the boogie alright,10,2016
